date,TICKER,Cleaned_Price,Cleaned_Return
2007-04-05,EXPE,24.02,0.029575654
2007-04-09,EXPE,23.81,-0.008742714
2007-04-10,EXPE,24.02,0.008819824
2007-04-11,EXPE,23.47,-0.022897585
2007-04-12,EXPE,23.83,0.01533873
2007-04-13,EXPE,24.11,0.011749895
2007-04-16,EXPE,23.9,-0.008710079
2007-04-17,EXPE,24.2,0.012552301
2007-04-18,EXPE,23.64,-0.023140496
2007-04-19,EXPE,23.35,-0.012267343
2007-04-20,EXPE,23.2,-0.006423983
2007-04-23,EXPE,23.19,-0.000431034
2007-04-24,EXPE,23.5,0.013367831
2007-04-25,EXPE,23.74,0.010212766
2007-04-26,EXPE,23.93,0.00800337
2007-04-27,EXPE,23.81,-0.005014626
2007-04-30,EXPE,23.62,-0.00797984
2007-05-01,EXPE,24.02,0.016934801
2007-05-02,EXPE,24.35,0.013738551
2007-05-03,EXPE,24.35,0
2007-05-04,EXPE,24.48,0.005338809
2007-05-07,EXPE,24.81,0.013480392
2007-05-08,EXPE,24.2,-0.02458686
2007-05-09,EXPE,24.67,0.019421488
2007-05-10,EXPE,24.35,-0.01297122
2007-05-11,EXPE,24.76,0.016837782
2007-05-14,EXPE,24.58,-0.00726979
2007-05-15,EXPE,24.18,-0.016273393
2007-05-16,EXPE,24.46,0.011579818
2007-05-17,EXPE,24.35,-0.004497138
2007-05-18,EXPE,24.64,0.011909651
2007-05-21,EXPE,25.26,0.025162338
2007-05-22,EXPE,25.21,-0.001979414
2007-05-23,EXPE,25.24,0.001190004
2007-05-24,EXPE,24.7,-0.021394612
2007-05-25,EXPE,24.45,-0.010121457
2007-05-29,EXPE,24.19,-0.010633947
2007-05-30,EXPE,23.88,-0.012815213
2007-05-31,EXPE,24.03,0.006281407
2007-06-01,EXPE,24.23,0.00832293
2007-06-04,EXPE,24.46,0.009492365
2007-06-05,EXPE,24.38,-0.003270646
2007-06-06,EXPE,24.16,-0.00902379
2007-06-07,EXPE,23.52,-0.026490066
2007-06-08,EXPE,23.38,-0.005952381
2007-06-11,EXPE,24.03,0.02780154
2007-06-12,EXPE,24.2,0.00707449
2007-06-13,EXPE,24.24,0.001652893
2007-06-14,EXPE,24.46,0.009075908
2007-06-15,EXPE,25.37,0.037203598
2007-06-18,EXPE,25.5,0.005124162
2007-06-19,EXPE,29.14,0.142745098
2007-06-20,EXPE,29.21,0.002402196
2007-06-21,EXPE,29.1,-0.003765834
2007-06-22,EXPE,29,-0.003436426
2007-06-25,EXPE,29.22,0.007586207
2007-06-26,EXPE,29.24,0.000684463
2007-06-27,EXPE,29.46,0.00752394
2007-06-28,EXPE,29.49,0.00101833
2007-06-29,EXPE,29.29,-0.00678196
2007-07-02,EXPE,29.16,-0.004438375
2007-07-03,EXPE,29.03,-0.004458162
2007-07-05,EXPE,29.13,0.003444712
2007-07-06,EXPE,29.39,0.008925506
2007-07-09,EXPE,29.25,-0.004763525
2007-07-10,EXPE,29.3,0.001709402
2007-07-11,EXPE,29.34,0.001365188
2007-07-12,EXPE,29.59,0.008520791
2007-07-13,EXPE,29.64,0.00168976
2007-07-16,EXPE,29.5,-0.004723347
2007-07-17,EXPE,29.6,0.003389831
2007-07-18,EXPE,29.54,-0.002027027
2007-07-19,EXPE,29.41,-0.004400812
2007-07-20,EXPE,29.39,-0.000680041
2007-07-23,EXPE,26.71,-0.091187479
2007-07-24,EXPE,25.75,-0.035941595
2007-07-25,EXPE,26.13,0.014757282
2007-07-26,EXPE,26.37,0.009184845
2007-07-27,EXPE,26.44,0.002654532
2007-07-30,EXPE,26.79,0.013237519
2007-07-31,EXPE,26.61,-0.006718925
2007-08-01,EXPE,26.77,0.006012777
2007-08-02,EXPE,27.44,0.025028016
2007-08-03,EXPE,27.68,0.008746356
2007-08-06,EXPE,27.58,-0.003612717
2007-08-07,EXPE,27.85,0.009789703
2007-08-08,EXPE,27.79,-0.002154399
2007-08-09,EXPE,28.5,0.025548759
2007-08-10,EXPE,28.53,0.001052632
2007-08-13,EXPE,28.92,0.013669821
2007-08-14,EXPE,28.67,-0.008644537
2007-08-15,EXPE,28.39,-0.009766306
2007-08-16,EXPE,28,-0.013737231
2007-08-17,EXPE,27.81,-0.006785714
2007-08-20,EXPE,28.24,0.015462064
2007-08-21,EXPE,28.11,-0.004603399
2007-08-22,EXPE,28.53,0.014941302
2007-08-23,EXPE,29.31,0.027339642
2007-08-24,EXPE,29.83,0.017741385
2007-08-27,EXPE,30.42,0.019778746
2007-08-28,EXPE,29.14,-0.042077581
2007-08-29,EXPE,29.11,-0.001029513
2007-08-30,EXPE,29.25,0.004809344
2007-08-31,EXPE,29.85,0.020512821
2007-09-04,EXPE,30.53,0.02278057
2007-09-05,EXPE,30.03,-0.016377334
2007-09-06,EXPE,30.06,0.000999001
2007-09-07,EXPE,29.49,-0.018962076
2007-09-10,EXPE,28.92,-0.019328586
2007-09-11,EXPE,28.94,0.000691563
2007-09-12,EXPE,29.42,0.01658604
2007-09-13,EXPE,29.15,-0.00917743
2007-09-14,EXPE,29.16,0.000343053
2007-09-17,EXPE,28.91,-0.008573388
2007-09-18,EXPE,29.52,0.021099965
2007-09-19,EXPE,30.02,0.016937669
2007-09-20,EXPE,29.81,-0.006995336
2007-09-21,EXPE,30.02,0.007044616
2007-09-24,EXPE,30.17,0.004996669
2007-09-25,EXPE,31.7901,0.053699039
2007-09-26,EXPE,31.98,0.005973558
2007-09-27,EXPE,31.96,-0.000625391
2007-09-28,EXPE,31.88,-0.002503129
2007-10-01,EXPE,33.44,0.048933501
2007-10-02,EXPE,33.67,0.00687799
2007-10-03,EXPE,33.87,0.005940006
2007-10-04,EXPE,33.98,0.003247712
2007-10-05,EXPE,35.04,0.03119482
2007-10-08,EXPE,34.96,-0.002283105
2007-10-09,EXPE,34.61,-0.010011442
2007-10-10,EXPE,34.61,0
2007-10-11,EXPE,34.42,-0.005489743
2007-10-12,EXPE,34.67,0.007263219
2007-10-15,EXPE,34.66,-0.000288434
2007-10-16,EXPE,33.94,-0.020773226
2007-10-17,EXPE,33.75,-0.005598114
2007-10-18,EXPE,33.73,-0.000592593
2007-10-19,EXPE,32.64,-0.032315446
2007-10-22,EXPE,32.79,0.004595588
2007-10-23,EXPE,32.93,0.004269594
2007-10-24,EXPE,32.19,-0.02247191
2007-10-25,EXPE,32.08,-0.00341721
2007-10-26,EXPE,32.46,0.011845387
2007-10-29,EXPE,32.52,0.001848429
2007-10-30,EXPE,32.11,-0.012607626
2007-10-31,EXPE,32.66,0.01712862
2007-11-01,EXPE,32.41,-0.007654623
2007-11-02,EXPE,31.78,-0.019438445
2007-11-05,EXPE,30.8,-0.030837004
2007-11-06,EXPE,30.16,-0.020779221
2007-11-07,EXPE,30.65,0.016246684
2007-11-08,EXPE,30.04,-0.019902121
2007-11-09,EXPE,28.51,-0.050932091
2007-11-12,EXPE,27.58,-0.032620133
2007-11-13,EXPE,29.17,0.057650471
2007-11-14,EXPE,28.78,-0.013369901
2007-11-15,EXPE,28.94,0.005559416
2007-11-16,EXPE,30.85,0.065998618
2007-11-19,EXPE,29.57,-0.041491086
2007-11-20,EXPE,29.14,-0.014541765
2007-11-21,EXPE,28.97,-0.005833905
2007-11-23,EXPE,29.35,0.013117018
2007-11-26,EXPE,29.34,-0.000340716
2007-11-27,EXPE,30.2,0.02931152
2007-11-28,EXPE,31.88,0.055629139
2007-11-29,EXPE,32.42,0.016938519
2007-11-30,EXPE,32.6,0.005552128
2007-12-03,EXPE,32.85,0.007668712
2007-12-04,EXPE,32.96,0.003348554
2007-12-05,EXPE,33.31,0.010618932
2007-12-06,EXPE,33.3,-0.00030021
2007-12-07,EXPE,33.56,0.007807808
2007-12-10,EXPE,33.94,0.011323004
2007-12-11,EXPE,33.57,-0.010901591
2007-12-12,EXPE,33.64,0.002085195
2007-12-13,EXPE,33.63,-0.000297265
2007-12-14,EXPE,33.25,-0.011299435
2007-12-17,EXPE,32.68,-0.017142857
2007-12-18,EXPE,32.77,0.002753978
2007-12-19,EXPE,32.57,-0.006103143
2007-12-20,EXPE,32.07,-0.015351551
2007-12-21,EXPE,32.03,-0.001247272
2007-12-24,EXPE,32.42,0.012176085
2007-12-26,EXPE,32.56,0.004318322
2007-12-27,EXPE,31.96,-0.018427518
2007-12-28,EXPE,31.92,-0.001251564
2007-12-31,EXPE,31.62,-0.009398496
2008-01-02,EXPE,30.55,-0.033839342
2008-01-03,EXPE,30.56,0.000327332
2008-01-04,EXPE,29.56,-0.032722513
2008-01-07,EXPE,29.13,-0.014546685
2008-01-08,EXPE,28.8,-0.011328527
2008-01-09,EXPE,28.27,-0.018402778
2008-01-10,EXPE,27.45,-0.029006013
2008-01-11,EXPE,26.45,-0.036429872
2008-01-14,EXPE,26.87,0.015879017
2008-01-15,EXPE,25.39,-0.055080015
2008-01-16,EXPE,24.96,-0.016935801
2008-01-17,EXPE,22.99,-0.078926282
2008-01-18,EXPE,23.52,0.023053502
2008-01-22,EXPE,22.81,-0.030187075
2008-01-23,EXPE,23.37,0.024550636
2008-01-24,EXPE,23.96,0.025246042
2008-01-25,EXPE,23.3,-0.02754591
2008-01-28,EXPE,22.85,-0.019313305
2008-01-29,EXPE,23.08,0.010065646
2008-01-30,EXPE,22.84,-0.010398614
2008-01-31,EXPE,23.02,0.007880911
2008-02-01,EXPE,23.45,0.018679409
2008-02-04,EXPE,23.24,-0.008955224
2008-02-05,EXPE,22.15,-0.046901893
2008-02-06,EXPE,22.76,0.027539503
2008-02-07,EXPE,23.72,0.042179262
2008-02-08,EXPE,25.11,0.058600337
2008-02-11,EXPE,24.74,-0.014735165
2008-02-12,EXPE,24.49,-0.010105093
2008-02-13,EXPE,25.13,0.026133116
2008-02-14,EXPE,24.99,-0.005571031
2008-02-15,EXPE,25.59,0.024009604
2008-02-19,EXPE,25.65,0.002344666
2008-02-20,EXPE,25.41,-0.009356725
2008-02-21,EXPE,24.36,-0.041322314
2008-02-22,EXPE,24.42,0.002463054
2008-02-25,EXPE,24.01,-0.016789517
2008-02-26,EXPE,24.36,0.014577259
2008-02-27,EXPE,24.23,-0.005336617
2008-02-28,EXPE,23.46,-0.031778787
2008-02-29,EXPE,22.93,-0.022591645
2008-03-03,EXPE,22.3,-0.027474924
2008-03-04,EXPE,21.59,-0.031838565
2008-03-05,EXPE,21.87,0.012968967
2008-03-06,EXPE,21.3,-0.0260631
2008-03-07,EXPE,21.05,-0.011737089
2008-03-10,EXPE,21.25,0.009501188
2008-03-11,EXPE,21.54,0.013647059
2008-03-12,EXPE,21.17,-0.017177344
2008-03-13,EXPE,21.66,0.023145961
2008-03-14,EXPE,20.87,-0.036472761
2008-03-17,EXPE,20.48,-0.018687111
2008-03-18,EXPE,21.44,0.046875
2008-03-19,EXPE,20.64,-0.037313433
2008-03-20,EXPE,21.52,0.042635659
2008-03-24,EXPE,22.27,0.034851301
2008-03-25,EXPE,22.48,0.009429726
2008-03-26,EXPE,23.02,0.024021352
2008-03-27,EXPE,22.47,-0.023892268
2008-03-28,EXPE,21.82,-0.028927459
2008-03-31,EXPE,21.89,0.003208066
2008-04-01,EXPE,24.09,0.100502513
2008-04-02,EXPE,25.13,0.04317144
2008-04-03,EXPE,24.95,-0.007162754
2008-04-04,EXPE,24.81,-0.005611222
2008-04-07,EXPE,24.88,0.002821443
2008-04-08,EXPE,24.5,-0.015273312
2008-04-09,EXPE,23.91,-0.024081633
2008-04-10,EXPE,24.27,0.015056462
2008-04-11,EXPE,23.75,-0.021425628
2008-04-14,EXPE,23.85,0.004210526
2008-04-15,EXPE,24.06,0.008805031
2008-04-16,EXPE,23.89,-0.007065669
2008-04-17,EXPE,23.7,-0.007953118
2008-04-18,EXPE,24.58,0.037130802
2008-04-21,EXPE,24.88,0.012205045
2008-04-22,EXPE,24.7,-0.007234727
2008-04-23,EXPE,24.78,0.003238866
2008-04-24,EXPE,24.98,0.008071025
2008-04-25,EXPE,25.07,0.003602882
2008-04-28,EXPE,24.97,-0.003988831
2008-04-29,EXPE,25.04,0.002803364
2008-04-30,EXPE,25.26,0.008785942
2008-05-01,EXPE,25.13,-0.005146477
2008-05-02,EXPE,25.17,0.001591723
2008-05-05,EXPE,24.42,-0.029797378
2008-05-06,EXPE,24.83,0.016789517
2008-05-07,EXPE,24.06,-0.031010874
2008-05-08,EXPE,24.41,0.014546966
2008-05-09,EXPE,24.03,-0.01556739
2008-05-12,EXPE,24.61,0.024136496
2008-05-13,EXPE,24.21,-0.016253555
2008-05-14,EXPE,24.25,0.00165221
2008-05-15,EXPE,24.69,0.01814433
2008-05-16,EXPE,24.35,-0.013770757
2008-05-19,EXPE,23.61,-0.030390144
2008-05-20,EXPE,23.05,-0.023718763
2008-05-21,EXPE,22.26,-0.034273319
2008-05-22,EXPE,22.41,0.006738544
2008-05-23,EXPE,21.66,-0.033467202
2008-05-27,EXPE,21.74,0.003693444
2008-05-28,EXPE,22.75,0.046458142
2008-05-29,EXPE,24.05,0.057142857
2008-05-30,EXPE,24.25,0.008316008
2008-06-02,EXPE,23.64,-0.025154639
2008-06-03,EXPE,23.31,-0.013959391
2008-06-04,EXPE,23.51,0.008580009
2008-06-05,EXPE,23.49,-0.000850702
2008-06-06,EXPE,22.38,-0.047254151
2008-06-09,EXPE,22.29,-0.004021448
2008-06-10,EXPE,22.07,-0.009869897
2008-06-11,EXPE,21,-0.048482102
2008-06-12,EXPE,21.01,0.00047619
2008-06-13,EXPE,21.44,0.020466445
2008-06-16,EXPE,21.48,0.001865672
2008-06-17,EXPE,21.18,-0.01396648
2008-06-18,EXPE,20.67,-0.02407932
2008-06-19,EXPE,20.35,-0.015481374
2008-06-20,EXPE,19.8,-0.027027027
2008-06-23,EXPE,19.69,-0.005555556
2008-06-24,EXPE,19.43,-0.013204672
2008-06-25,EXPE,19.98,0.028306742
2008-06-26,EXPE,19.17,-0.040540541
2008-06-27,EXPE,19.16,-0.000521648
2008-06-30,EXPE,18.38,-0.040709812
2008-07-01,EXPE,18.22,-0.008705114
2008-07-02,EXPE,17.46,-0.041712404
2008-07-03,EXPE,17.49,0.001718213
2008-07-07,EXPE,17.34,-0.008576329
2008-07-08,EXPE,17.81,0.02710496
2008-07-09,EXPE,17.81,0
2008-07-10,EXPE,17.6,-0.011791129
2008-07-11,EXPE,17.95,0.019886364
2008-07-14,EXPE,18.15,0.011142061
2008-07-15,EXPE,18.41,0.014325069
2008-07-16,EXPE,19.78,0.074416078
2008-07-17,EXPE,20.11,0.016683519
2008-07-18,EXPE,19.19,-0.045748384
2008-07-21,EXPE,18.54,-0.033871808
2008-07-22,EXPE,18.3,-0.012944984
2008-07-23,EXPE,18.76,0.025136612
2008-07-24,EXPE,18.01,-0.039978678
2008-07-25,EXPE,17.96,-0.002776235
2008-07-28,EXPE,17.38,-0.032293987
2008-07-29,EXPE,18.47,0.062715765
2008-07-30,EXPE,19.03,0.030319437
2008-07-31,EXPE,19.57,0.028376248
2008-08-01,EXPE,19.21,-0.018395503
2008-08-04,EXPE,18.86,-0.018219677
2008-08-05,EXPE,19.52,0.034994698
2008-08-06,EXPE,18.61,-0.046618852
2008-08-07,EXPE,18.3,-0.016657711
2008-08-08,EXPE,18.09,-0.01147541
2008-08-11,EXPE,18.8,0.039248203
2008-08-12,EXPE,19.27,0.025
2008-08-13,EXPE,18.86,-0.021276596
2008-08-14,EXPE,19.17,0.016436903
2008-08-15,EXPE,19.45,0.014606155
2008-08-18,EXPE,19.21,-0.012339332
2008-08-19,EXPE,18.91,-0.015616866
2008-08-20,EXPE,18.45,-0.024325754
2008-08-21,EXPE,18.73,0.015176152
2008-08-22,EXPE,19.34,0.032568073
2008-08-25,EXPE,18.38,-0.049638056
2008-08-26,EXPE,17.47,-0.049510337
2008-08-27,EXPE,17.73,0.014882656
2008-08-28,EXPE,18.37,0.036097011
2008-08-29,EXPE,17.66,-0.038649973
2008-09-02,EXPE,17.65,-0.000566251
2008-09-03,EXPE,17.46,-0.010764873
2008-09-04,EXPE,17.82,0.020618557
2008-09-05,EXPE,17.64,-0.01010101
2008-09-08,EXPE,17.84,0.011337868
2008-09-09,EXPE,17.1,-0.041479821
2008-09-10,EXPE,17.12,0.001169591
2008-09-11,EXPE,17.03,-0.005257009
2008-09-12,EXPE,17.02,-0.000587199
2008-09-15,EXPE,15.71,-0.076968273
2008-09-16,EXPE,16.05,0.021642266
2008-09-17,EXPE,15.1,-0.059190031
2008-09-18,EXPE,15.83,0.048344371
2008-09-19,EXPE,16.75,0.058117498
2008-09-22,EXPE,15.58,-0.069850746
2008-09-23,EXPE,15.31,-0.01732991
2008-09-24,EXPE,15.69,0.024820379
2008-09-25,EXPE,16.17,0.030592734
2008-09-26,EXPE,15.96,-0.012987013
2008-09-29,EXPE,13.71,-0.140977444
2008-09-30,EXPE,15.11,0.102115244
2008-10-01,EXPE,14.95,-0.010589014
2008-10-02,EXPE,14.04,-0.060869565
2008-10-03,EXPE,13.61,-0.030626781
2008-10-06,EXPE,13.71,0.007347539
2008-10-07,EXPE,12.74,-0.070751276
2008-10-08,EXPE,12.96,0.017268446
2008-10-09,EXPE,12.18,-0.060185185
2008-10-10,EXPE,11.81,-0.030377668
2008-10-13,EXPE,12.59,0.066045724
2008-10-14,EXPE,11.64,-0.075456712
2008-10-15,EXPE,10.72,-0.079037801
2008-10-16,EXPE,11.84,0.104477612
2008-10-17,EXPE,11.6,-0.02027027
2008-10-20,EXPE,12.17,0.049137931
2008-10-21,EXPE,11.43,-0.060805259
2008-10-22,EXPE,10.93,-0.043744532
2008-10-23,EXPE,10.6,-0.030192132
2008-10-24,EXPE,10.07,-0.05
2008-10-27,EXPE,9.99,-0.007944389
2008-10-28,EXPE,11.42,0.143143143
2008-10-29,EXPE,12,0.050788091
2008-10-30,EXPE,10.15,-0.154166667
2008-10-31,EXPE,9.51,-0.063054187
2008-11-03,EXPE,9.45,-0.006309148
2008-11-04,EXPE,9.47,0.002116402
2008-11-05,EXPE,8.51,-0.101372756
2008-11-06,EXPE,8.05,-0.054054054
2008-11-07,EXPE,8.62,0.070807453
2008-11-10,EXPE,8.29,-0.038283063
2008-11-11,EXPE,8.25,-0.00482509
2008-11-12,EXPE,7.62,-0.076363636
2008-11-13,EXPE,8.22,0.078740157
2008-11-14,EXPE,7.8,-0.051094891
2008-11-17,EXPE,7.34,-0.058974359
2008-11-18,EXPE,7.06,-0.038147139
2008-11-19,EXPE,6.72,-0.04815864
2008-11-20,EXPE,6.05,-0.099702381
2008-11-21,EXPE,6.53,0.079338843
2008-11-24,EXPE,7.28,0.114854518
2008-11-25,EXPE,7.12,-0.021978022
2008-11-26,EXPE,8.23,0.155898876
2008-11-28,EXPE,8.4,0.020656136
2008-12-01,EXPE,7.85,-0.06547619
2008-12-02,EXPE,7.52,-0.042038217
2008-12-03,EXPE,7.7,0.02393617
2008-12-04,EXPE,7.43,-0.035064935
2008-12-05,EXPE,7.9,0.063257066
2008-12-08,EXPE,8.53,0.079746835
2008-12-09,EXPE,8.13,-0.046893318
2008-12-10,EXPE,8.15,0.002460025
2008-12-11,EXPE,7.62,-0.065030675
2008-12-12,EXPE,7.95,0.043307087
2008-12-15,EXPE,7.52,-0.05408805
2008-12-16,EXPE,8.25,0.097074468
2008-12-17,EXPE,8.51,0.031515152
2008-12-18,EXPE,8.32,-0.022326675
2008-12-19,EXPE,8.15,-0.020432692
2008-12-22,EXPE,7.71,-0.05398773
2008-12-23,EXPE,7.66,-0.006485084
2008-12-24,EXPE,7.79,0.016971279
2008-12-26,EXPE,7.7,-0.011553273
2008-12-29,EXPE,7.5,-0.025974026
2008-12-30,EXPE,7.8,0.04
2008-12-31,EXPE,8.24,0.056410256
2009-01-02,EXPE,8.79,0.066747573
2009-01-05,EXPE,9.2,0.046643914
2009-01-06,EXPE,9.54,0.036956522
2009-01-07,EXPE,8.97,-0.059748428
2009-01-08,EXPE,9.51,0.060200669
2009-01-09,EXPE,9.15,-0.03785489
2009-01-12,EXPE,8.64,-0.055737705
2009-01-13,EXPE,8.99,0.040509259
2009-01-14,EXPE,8.7,-0.032258065
2009-01-15,EXPE,9.14,0.050574713
2009-01-16,EXPE,9.14,0
2009-01-20,EXPE,8.14,-0.10940919
2009-01-21,EXPE,8.46,0.039312039
2009-01-22,EXPE,8.16,-0.035460993
2009-01-23,EXPE,8.27,0.013480392
2009-01-26,EXPE,8.28,0.00120919
2009-01-27,EXPE,8.58,0.036231884
2009-01-28,EXPE,9.3,0.083916084
2009-01-29,EXPE,9.03,-0.029032258
2009-01-30,EXPE,8.93,-0.011074197
2009-02-02,EXPE,8.91,-0.002239642
2009-02-03,EXPE,9.15,0.026936027
2009-02-04,EXPE,9.27,0.013114754
2009-02-05,EXPE,9.53,0.028047465
2009-02-06,EXPE,9.96,0.045120672
2009-02-09,EXPE,9.79,-0.017068273
2009-02-10,EXPE,9.15,-0.065372829
2009-02-11,EXPE,9.19,0.004371585
2009-02-12,EXPE,9.1,-0.009793254
2009-02-13,EXPE,9.17,0.007692308
2009-02-17,EXPE,8.35,-0.089422028
2009-02-18,EXPE,8.53,0.021556886
2009-02-19,EXPE,7.9,-0.073856975
2009-02-20,EXPE,7.74,-0.020253165
2009-02-23,EXPE,7.85,0.014211886
2009-02-24,EXPE,8.25,0.050955414
2009-02-25,EXPE,8.25,0
2009-02-26,EXPE,8.03,-0.026666667
2009-02-27,EXPE,7.97,-0.00747198
2009-03-02,EXPE,7.36,-0.076537014
2009-03-03,EXPE,7.13,-0.03125
2009-03-04,EXPE,6.92,-0.029453015
2009-03-05,EXPE,6.64,-0.040462428
2009-03-06,EXPE,6.47,-0.02560241
2009-03-09,EXPE,6.39,-0.01236476
2009-03-10,EXPE,7.05,0.103286385
2009-03-11,EXPE,7.08,0.004255319
2009-03-12,EXPE,7.09,0.001412429
2009-03-13,EXPE,7.38,0.04090268
2009-03-16,EXPE,7.33,-0.006775068
2009-03-17,EXPE,7.99,0.090040928
2009-03-18,EXPE,8.16,0.021276596
2009-03-19,EXPE,7.65,-0.0625
2009-03-20,EXPE,7.87,0.02875817
2009-03-23,EXPE,8.61,0.094027954
2009-03-24,EXPE,8.73,0.013937282
2009-03-25,EXPE,9.23,0.057273769
2009-03-26,EXPE,9.65,0.045503792
2009-03-27,EXPE,9.14,-0.052849741
2009-03-30,EXPE,8.91,-0.025164114
2009-03-31,EXPE,9.08,0.019079686
2009-04-01,EXPE,9.36,0.030837004
2009-04-02,EXPE,10.05,0.073717949
2009-04-03,EXPE,10.26,0.020895522
2009-04-06,EXPE,10.37,0.010721248
2009-04-07,EXPE,9.62,-0.072324012
2009-04-08,EXPE,9.52,-0.01039501
2009-04-09,EXPE,10.42,0.094537815
2009-04-13,EXPE,10.57,0.014395393
2009-04-14,EXPE,10.46,-0.010406812
2009-04-15,EXPE,10.44,-0.001912046
2009-04-16,EXPE,11.33,0.085249042
2009-04-17,EXPE,11.81,0.042365402
2009-04-20,EXPE,10.8,-0.085520745
2009-04-21,EXPE,11.59,0.073148148
2009-04-22,EXPE,11.7,0.00949094
2009-04-23,EXPE,11.23,-0.04017094
2009-04-24,EXPE,11.24,0.000890472
2009-04-27,EXPE,10.53,-0.06316726
2009-04-28,EXPE,10.3,-0.021842355
2009-04-29,EXPE,10.59,0.02815534
2009-04-30,EXPE,13.61,0.285174693
2009-05-01,EXPE,14.79,0.086700955
2009-05-04,EXPE,15.5,0.048005409
2009-05-05,EXPE,15.8,0.019354839
2009-05-06,EXPE,15.43,-0.023417722
2009-05-07,EXPE,14.99,-0.028515878
2009-05-08,EXPE,15.32,0.022014676
2009-05-11,EXPE,15.16,-0.010443864
2009-05-12,EXPE,14.89,-0.017810026
2009-05-13,EXPE,13.48,-0.094694426
2009-05-14,EXPE,14.01,0.039317507
2009-05-15,EXPE,13.85,-0.011420414
2009-05-18,EXPE,14.46,0.044043321
2009-05-19,EXPE,15.05,0.040802213
2009-05-20,EXPE,15.27,0.01461794
2009-05-21,EXPE,14.69,-0.037982973
2009-05-22,EXPE,14.96,0.01837985
2009-05-26,EXPE,15.95,0.066176471
2009-05-27,EXPE,15.57,-0.023824451
2009-05-28,EXPE,15.89,0.020552344
2009-05-29,EXPE,17.31,0.08936438
2009-06-01,EXPE,17.38,0.004043905
2009-06-02,EXPE,17.15,-0.013233602
2009-06-03,EXPE,16.57,-0.033819242
2009-06-04,EXPE,16.56,-0.0006035
2009-06-05,EXPE,16.68,0.007246377
2009-06-08,EXPE,16.06,-0.037170264
2009-06-09,EXPE,16.73,0.041718555
2009-06-10,EXPE,16.5,-0.013747759
2009-06-11,EXPE,16.91,0.024848485
2009-06-12,EXPE,16.83,-0.004730928
2009-06-15,EXPE,16.5,-0.019607843
2009-06-16,EXPE,16.03,-0.028484848
2009-06-17,EXPE,15.44,-0.036805989
2009-06-18,EXPE,15.87,0.027849741
2009-06-19,EXPE,16.56,0.043478261
2009-06-22,EXPE,15.47,-0.065821256
2009-06-23,EXPE,15.06,-0.026502909
2009-06-24,EXPE,15.21,0.009960159
2009-06-25,EXPE,15.79,0.038132807
2009-06-26,EXPE,15.92,0.008233059
2009-06-29,EXPE,15.92,0
2009-06-30,EXPE,15.11,-0.050879397
2009-07-01,EXPE,15.55,0.029119788
2009-07-02,EXPE,15,-0.035369775
2009-07-06,EXPE,14.43,-0.038
2009-07-07,EXPE,13.8,-0.043659044
2009-07-08,EXPE,13.74,-0.004347826
2009-07-09,EXPE,14.4,0.048034934
2009-07-10,EXPE,14.57,0.011805556
2009-07-13,EXPE,15.26,0.047357584
2009-07-14,EXPE,15.82,0.036697248
2009-07-15,EXPE,16.53,0.044879899
2009-07-16,EXPE,16.75,0.013309135
2009-07-17,EXPE,16.65,-0.005970149
2009-07-20,EXPE,17.25,0.036036036
2009-07-21,EXPE,17.74,0.028405797
2009-07-22,EXPE,17.7,-0.002254791
2009-07-23,EXPE,18.36,0.037288136
2009-07-24,EXPE,18.45,0.004901961
2009-07-27,EXPE,18.26,-0.010298103
2009-07-28,EXPE,18.84,0.031763417
2009-07-29,EXPE,18.34,-0.026539278
2009-07-30,EXPE,20.48,0.116684842
2009-07-31,EXPE,20.71,0.011230469
2009-08-03,EXPE,21.27,0.027040077
2009-08-04,EXPE,21.49,0.010343206
2009-08-05,EXPE,21.99,0.023266636
2009-08-06,EXPE,21.981,-0.000409277
2009-08-07,EXPE,22.52,0.024521177
2009-08-10,EXPE,22.77,0.011101243
2009-08-11,EXPE,22.62,-0.006587615
2009-08-12,EXPE,22.97,0.015473033
2009-08-13,EXPE,22.77,-0.008707009
2009-08-14,EXPE,22.12,-0.028546333
2009-08-17,EXPE,21.31,-0.036618445
2009-08-18,EXPE,21.52,0.009854528
2009-08-19,EXPE,21.88,0.016728625
2009-08-20,EXPE,22.6,0.032906764
2009-08-21,EXPE,22.9,0.013274336
2009-08-24,EXPE,22.3,-0.026200873
2009-08-25,EXPE,22.85,0.024663677
2009-08-26,EXPE,22.86,0.000437637
2009-08-27,EXPE,22.77,-0.003937008
2009-08-28,EXPE,23.29,0.022837066
2009-08-31,EXPE,23.05,-0.010304852
2009-09-01,EXPE,22.16,-0.038611714
2009-09-02,EXPE,21.93,-0.010379061
2009-09-03,EXPE,22.15,0.01003192
2009-09-04,EXPE,22.96,0.036568849
2009-09-08,EXPE,22.88,-0.003484321
2009-09-09,EXPE,23.53,0.028409091
2009-09-10,EXPE,23.18,-0.014874628
2009-09-11,EXPE,23.06,-0.005176877
2009-09-14,EXPE,23.27,0.009106678
2009-09-15,EXPE,23.71,0.018908466
2009-09-16,EXPE,24.6,0.037536904
2009-09-17,EXPE,24.28,-0.01300813
2009-09-18,EXPE,24.48,0.008237232
2009-09-21,EXPE,24.14,-0.013888889
2009-09-22,EXPE,24.92,0.032311516
2009-09-23,EXPE,24.9,-0.000802568
